Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
0234.a1.txt,1453,1388,674,532,0,0,0
0235.a1.txt,1602,1108,761,467,0,0,0
0236.a1.txt,1099,1506,583,638,0,0,0
0238.a1.txt,1187,1432,697,400,0,0,1
1001.a1.txt,1658,1224,740,408,0,0,0
1003.a1.txt,1502,1365,734,493,0,0,0
1004.a1.txt,1383,1246,709,629,1,0,5
1005.a1.txt,1530,1164,710,721,0,0,1
1006.a1.txt,1221,1349,771,535,3,0,0
1007.a1.txt,1374,1304,574,539,1,0,3
1008.a1.txt,1469,1316,564,635,1,0,0
1009.a1.txt,1669,1242,646,451,3,0,3
1010.a1.txt,1278,1278,727,567,3,0,2
1012.a1.txt,1627,1139,713,676,0,0,0
1013.a1.txt,1087,1194,626,839,2,0,1
1014.a1.txt,1439,1439,712,593,0,0,3
1016.a1.txt,1071,1082,694,776,0,0,0
1017.a1.txt,1447,1401,781,792,0,1,0
1018.a1.txt,1598,1261,911,562,3,0,1
1019.a1.txt,1562,1098,716,765,6,0,4
1020.a1.txt,1250,1328,573,599,4,0,2
1021.a1.txt,1293,1305,640,579,1,0,2
1022.a1.txt,1410,1577,585,502,0,0,0
1023.a1.txt,1346,1130,629,619,2,0,2
1024.a1.txt,1323,1276,673,615,0,0,0
1026.a1.txt,1000,1345,629,457,0,0,0
1027.a1.txt,1434,1459,636,324,3,0,0
1029.a1.txt,1342,1330,748,439,0,0,0
1031.a1.txt,1169,1410,597,584,0,0,1
1032.a1.txt,1302,1386,705,609,1,0,1
1034.a1.txt,1454,1327,574,599,0,0,0
1036.a1.txt,1281,1362,722,804,1,0,1
1037.a1.txt,1203,1260,738,738,0,0,0
1038.a1.txt,1203,1107,581,733,0,1,3
1039.a1.txt,1104,1350,587,666,2,0,1
1041.a1.txt,1056,1504,517,735,2,1,0
1042.a1.txt,1379,1260,664,783,6,0,2
1043.a1.txt,1356,1264,644,678,0,0,0
1044.a1.txt,1446,1040,851,723,8,1,3
1047.a1.txt,1221,1270,842,623,0,0,4
1049.a1.txt,1175,1456,651,639,0,0,0
1050.a1.txt,1172,1263,742,794,3,0,0
1052.a1.txt,1151,1452,479,685,1,0,0
1054.a1.txt,1567,1480,544,490,0,0,1
1055.a1.txt,1567,1555,565,634,0,0,0
1056.a1.txt,1028,1299,645,897,1,0,2
1057.a1.txt,1325,1583,687,589,0,0,0
1058.a1.txt,1264,1461,539,715,0,0,1
1060.a1.txt,823,1383,516,681,6,0,0
1061.a1.txt,1173,1280,553,633,0,0,0
1062.a1.txt,1308,1206,569,557,8,0,2
1063.a1.txt,1241,1276,726,597,5,0,0
1064.a1.txt,1311,1299,763,799,0,0,0
1065.a1.txt,1200,1248,776,958,0,0,0
1066.a1.txt,1351,1224,589,600,1,0,0
1067.a1.txt,1401,1177,715,641,1,0,1
1068.a1.txt,1538,1283,545,729,4,0,1
1069.a1.txt,1363,1259,762,797,0,1,1
1070.a1.txt,1274,1286,798,881,0,0,1
1071.a1.txt,1386,1315,616,486,3,0,4
1072.a1.txt,1291,1298,625,709,2,0,0
1073.a1.txt,1328,1294,602,636,2,0,0
1074.a1.txt,1553,1294,702,675,0,0,0
1076.a1.txt,1377,1414,676,563,3,0,1
1077.a1.txt,1552,1244,874,800,1,0,0
1078.a1.txt,1410,1249,564,534,0,0,1
1081.a1.txt,1303,1353,627,652,1,0,0
1082.a1.txt,1208,1292,604,616,1,0,1
1086.a1.txt,1038,1146,704,776,6,0,2
1088.a1.txt,1478,1366,663,428,2,0,1
1089.a1.txt,1562,1094,794,547,0,1,0
1090.a1.txt,1305,1293,554,616,5,2,0
1092.a1.txt,1025,1325,574,902,0,0,0
1094.a1.txt,1110,1297,661,736,0,0,0
1095.a1.txt,1330,1170,653,677,1,0,1
1096.a1.txt,1250,1364,670,727,0,1,1
1097.a1.txt,1359,1317,695,906,0,0,0
1098.a1.txt,1271,1346,570,720,4,0,0
1099.a1.txt,1387,1291,704,630,1,0,1
1100.a1.txt,1283,1396,806,590,0,0,0
1102.a1.txt,1199,1381,731,731,4,2,1
1103.a1.txt,1195,1415,650,858,0,0,0
1104.a1.txt,1288,1480,536,625,0,0,1
1105.a1.txt,1200,1270,664,723,0,0,0
1106.a1.txt,1612,1086,603,603,1,0,0
1109.a1.txt,1389,1527,794,687,0,0,0
1112.a1.txt,1274,1479,637,830,0,0,0
1121.a1.txt,1458,1308,740,557,4,0,5
2000.a1.txt,1474,970,728,522,0,0,0
2004.a1.txt,1486,1273,845,631,3,0,0
2005.a1.txt,1481,1231,740,635,2,0,0
2007.a1.txt,1442,1206,850,624,0,0,0
2008.a1.txt,1504,1128,896,675,3,1,1
2009.a1.txt,1237,1307,583,583,0,0,1
2011.a1.txt,1621,1325,817,805,3,0,0
2012.a1.txt,1522,1102,840,709,1,0,3
2013.a1.txt,1291,1127,676,891,1,0,0
2014.a1.txt,1345,1198,978,746,0,0,1
2015.a1.txt,1432,1124,817,615,1,0,0
2017.a1.txt,1688,1138,678,524,0,0,0
2018.a1.txt,1350,1665,529,450,0,0,0
2019.a1.txt,1406,1349,660,603,1,0,0
2020.a1.txt,1311,1429,604,692,0,0,0
2021.a1.txt,1434,1339,770,604,0,0,0
2022.a1.txt,1163,1581,698,605,0,0,1
2023.a1.txt,1206,1364,609,706,2,0,0
2024.a1.txt,1218,1333,795,718,0,0,0
2026.a1.txt,1380,1050,659,708,2,0,7
2027.a1.txt,1498,1208,755,674,5,0,1
2028.a1.txt,1463,1223,706,782,0,0,0
2030.a1.txt,1194,1483,486,604,0,0,0
2031.a1.txt,1245,1515,745,757,0,0,1
2032.a1.txt,1205,1373,596,712,0,0,0
2034.a1.txt,1046,1234,505,764,3,0,1
2035.a1.txt,1238,1298,560,726,0,0,0
2036.a1.txt,1333,1361,671,783,1,0,1
2037.a1.txt,1599,1182,1071,598,0,0,0
2038.a1.txt,1631,1290,721,354,4,0,3
2039.a1.txt,1344,1486,690,666,0,0,0
2040.a1.txt,1640,1309,646,628,1,0,1
2041.a1.txt,1221,1273,844,610,1,1,0
2042.a1.txt,1062,1308,687,635,2,0,0
2044.a1.txt,1399,1451,557,596,1,0,0
2045.a1.txt,1700,1400,650,512,1,0,0
2046.a1.txt,1631,1303,587,552,0,1,2
2047.a1.txt,1521,1318,722,672,0,0,0
2048.a1.txt,1198,1264,725,747,0,0,1
2049.a1.txt,1455,1161,526,738,3,0,5
2050.a1.txt,1615,1504,555,333,0,0,0
2051.a1.txt,1429,1022,904,577,2,0,3
2054.a1.txt,1582,1074,756,767,4,0,0
2055.a1.txt,1351,1480,761,431,0,0,0
2056.a1.txt,1311,1257,615,697,0,0,2
2057.a1.txt,1270,1472,642,704,0,1,0
2058.a1.txt,1514,1225,555,682,2,0,0
2059.a1.txt,1465,1221,867,733,0,0,2
2060.a1.txt,1303,1401,770,560,0,0,1
2061.a1.txt,1418,980,694,769,4,0,1
2062.a1.txt,1213,1416,483,449,1,0,0
2063.a1.txt,1448,1502,812,568,0,0,1
2064.a1.txt,1360,1451,557,557,0,0,0
2065.a1.txt,1191,1380,690,663,0,1,0
2066.a1.txt,1412,1348,1001,732,0,0,0
2067.a1.txt,1193,1376,550,577,0,0,0
2068.a1.txt,1481,1325,597,545,0,0,0
2069.a1.txt,1404,1368,823,521,0,0,0
2070.a1.txt,1141,1257,716,619,0,0,1
2071.a1.txt,1044,1529,704,655,1,0,0
2073.a1.txt,850,1235,617,988,2,0,1
2074.a1.txt,1412,980,865,903,2,0,4
2075.a1.txt,1265,1137,638,638,1,2,3
3001.a1.txt,1183,1390,747,560,3,0,0
3002.a1.txt,1446,1250,1054,564,0,0,0
3003.a1.txt,1478,1068,965,739,2,1,1
3005.a1.txt,1412,1713,648,556,1,0,0
3011.a1.txt,1944,1030,820,468,0,0,0
3012.a1.txt,1344,1410,705,727,0,0,0
3013.a1.txt,1059,1271,657,678,3,4,0
3015.a1.txt,1579,1487,732,572,0,0,0
3018.a1.txt,1351,1209,782,735,0,0,0
3020.a1.txt,1290,1247,409,731,0,0,1
3023.a1.txt,1111,1346,641,598,0,0,1
3026.a1.txt,1618,1146,742,854,2,0,0
3027.a1.txt,1384,1261,788,560,0,0,0
3028.a1.txt,1405,1275,850,591,0,0,2
3035.a1.txt,1273,1018,636,473,4,0,2
3036.a1.txt,1468,1491,573,550,0,0,0
3038.a1.txt,1449,1347,837,449,0,0,0
3039.a1.txt,1635,1321,818,818,0,0,0
3040.a1.txt,1168,1738,940,655,0,0,0
3041.a1.txt,1078,1287,719,389,0,0,0
3042.a1.txt,1387,1168,894,602,0,0,0
3044.a1.txt,1475,977,766,805,0,0,1
3045.a1.txt,1125,1411,634,409,0,1,0
3062.a1.txt,1466,1485,639,564,0,0,2
3063.a1.txt,1402,1052,619,309,0,0,2
3064.a1.txt,1543,1395,677,677,0,0,0
3065.a1.txt,1575,1269,525,394,0,0,1
3066.a1.txt,1718,1053,810,616,1,1,2
3067.a1.txt,1529,1203,727,476,3,0,0
3068.a1.txt,1487,1327,755,641,0,0,0
3072.a1.txt,1338,1375,762,669,0,0,0
4011.a1.txt,1295,1386,614,773,0,0,0
4013.a1.txt,1315,1354,658,619,0,0,0
4014.a1.txt,1321,1400,355,434,1,0,2
4042.a1.txt,1208,1229,646,583,0,0,1
4043.a1.txt,1278,1359,669,669,0,0,0
4045.a1.txt,1566,1076,763,391,0,0,0
5005.a1.txt,1317,1473,676,676,0,0,0
5015.a1.txt,1206,1253,591,449,0,0,0
5022.a1.txt,1452,1288,492,749,2,0,0
5031.a1.txt,1269,1183,774,882,2,0,0
